food,foodLabel,mother,motherLabel,father,fatherLabel,label_clean,label_temp,category
http://www.wikidata.org/entity/Q16878826,sate bekicot,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q16878826,sate bekicot,,,http://www.wikidata.org/entity/Q11084,Kediri,,#N/A,#N/A
http://www.wikidata.org/entity/Q16878826,sate bekicot,,,http://www.wikidata.org/entity/Q11443,Kediri,,#N/A,#N/A
http://www.wikidata.org/entity/Q16942586,es goyobod,,,http://www.wikidata.org/entity/Q3724,West Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q16942586,es goyobod,,,http://www.wikidata.org/entity/Q10371,Garut,,#N/A,#N/A
http://www.wikidata.org/entity/Q16942586,es goyobod,,,http://www.wikidata.org/entity/Q10389,Bandung,,#N/A,#N/A
http://www.wikidata.org/entity/Q16975890,es buah,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q16975890,es buah,,,http://www.wikidata.org/entity/Q10692,Sukoharjo,,#N/A,#N/A
http://www.wikidata.org/entity/Q17050490,empal gepuk,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q3724,West Java,sugar,,spice
http://www.wikidata.org/entity/Q17050490,empal gepuk,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q3724,West Java,beef,,protein
http://www.wikidata.org/entity/Q17050490,empal gepuk,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3724,West Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q17050490,empal gepuk,http://www.wikidata.org/entity/Q2596997,condiment,http://www.wikidata.org/entity/Q3724,West Java,condiment,,seasoning
http://www.wikidata.org/entity/Q17050490,empal gepuk,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q10380,Subang,sugar,,spice
http://www.wikidata.org/entity/Q17050490,empal gepuk,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q10380,Subang,beef,,protein
http://www.wikidata.org/entity/Q17050490,empal gepuk,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10380,Subang,coconut milk,,fruits
http://www.wikidata.org/entity/Q17050490,empal gepuk,http://www.wikidata.org/entity/Q2596997,condiment,http://www.wikidata.org/entity/Q10380,Subang,condiment,,seasoning
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q42527,spice,http://www.wikidata.org/entity/Q3540,Banten,spice,,spice
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q3540,Banten,egg,,protein
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q465261,Chanos chanos,http://www.wikidata.org/entity/Q3540,Banten,milkfish,milkfish,protein
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3540,Banten,coconut milk,,fruits
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q2412213,chili,http://www.wikidata.org/entity/Q3540,Banten,chili,,spice
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q3540,Banten,coconut,,fruits
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q42527,spice,http://www.wikidata.org/entity/Q10126,Serang,spice,,spice
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q10126,Serang,egg,,protein
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q465261,Chanos chanos,http://www.wikidata.org/entity/Q10126,Serang,milkfish,milkfish,protein
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10126,Serang,coconut milk,,fruits
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q2412213,chili,http://www.wikidata.org/entity/Q10126,Serang,chili,,spice
http://www.wikidata.org/entity/Q17055540,Sate Bandeng,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q10126,Serang,coconut,,fruits
http://www.wikidata.org/entity/Q17997299,kuih cucur,,,http://www.wikidata.org/entity/Q3630,Jakarta,,#N/A,#N/A
http://www.wikidata.org/entity/Q17997299,kuih cucur,,,http://www.wikidata.org/entity/Q3724,West Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q17997299,kuih cucur,,,http://www.wikidata.org/entity/Q5067,Gorontalo,,#N/A,#N/A
http://www.wikidata.org/entity/Q17997299,kuih cucur,,,http://www.wikidata.org/entity/Q10371,Garut,,#N/A,#N/A
http://www.wikidata.org/entity/Q17997301,kue rangi,http://www.wikidata.org/entity/Q873761,tapioca,http://www.wikidata.org/entity/Q3630,Jakarta,tapioca,,flour
http://www.wikidata.org/entity/Q17997301,kue rangi,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q3630,Jakarta,palm sugar,,seasoning
http://www.wikidata.org/entity/Q17997301,kue rangi,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q3630,Jakarta,coconut,,fruits
http://www.wikidata.org/entity/Q17998185,Angsle,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q3586,East Java,glutinous rice,,carb
http://www.wikidata.org/entity/Q17998185,Angsle,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3586,East Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q17998185,Angsle,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q11095,Malang,glutinous rice,,carb
http://www.wikidata.org/entity/Q17998185,Angsle,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q11095,Malang,coconut milk,,fruits
http://www.wikidata.org/entity/Q17998371,Asem-Asem Daging,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q17998552,Babi Panggang Karo,http://www.wikidata.org/entity/Q191768,pork meat,http://www.wikidata.org/entity/Q2140,North Sumatra,pork meat,,protein
http://www.wikidata.org/entity/Q17998552,Babi Panggang Karo,http://www.wikidata.org/entity/Q191768,pork meat,http://www.wikidata.org/entity/Q5810,Karo,pork meat,,protein
http://www.wikidata.org/entity/Q17998681,Bakmi Nyemek,,,http://www.wikidata.org/entity/Q10605,Banyumas,,#N/A,#N/A
http://www.wikidata.org/entity/Q17998681,Bakmi Nyemek,,,http://www.wikidata.org/entity/Q10616,Karanganyar,,#N/A,#N/A
http://www.wikidata.org/entity/Q17998685,Bakso Balungan,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q17998685,Bakso Balungan,,,http://www.wikidata.org/entity/Q10613,Demak,,#N/A,#N/A
http://www.wikidata.org/entity/Q17998983,Baroncong,,,http://www.wikidata.org/entity/Q14634,Makassar,,#N/A,#N/A
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q503,banana,http://www.wikidata.org/entity/Q5078,South Sulawesi,banana,,fruits
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q5078,South Sulawesi,sugar,,spice
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q5078,South Sulawesi,salt,#N/A,spice
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q5078,South Sulawesi,egg,,protein
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q5078,South Sulawesi,coconut milk,,fruits
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q503,banana,http://www.wikidata.org/entity/Q14634,Makassar,banana,,fruits
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q14634,Makassar,sugar,,spice
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q14634,Makassar,salt,#N/A,spice
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q14634,Makassar,egg,,protein
http://www.wikidata.org/entity/Q17998988,barongko pisang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q14634,Makassar,coconut milk,,fruits
http://www.wikidata.org/entity/Q17999020,Bassang,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q5078,South Sulawesi,sugar,,spice
http://www.wikidata.org/entity/Q17999020,Bassang,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q5078,South Sulawesi,salt,#N/A,spice
http://www.wikidata.org/entity/Q17999020,Bassang,http://www.wikidata.org/entity/Q2249305,wheat flour,http://www.wikidata.org/entity/Q5078,South Sulawesi,wheat flour,,flour
http://www.wikidata.org/entity/Q17999020,Bassang,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q14634,Makassar,sugar,,spice
http://www.wikidata.org/entity/Q17999020,Bassang,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q14634,Makassar,salt,#N/A,spice
http://www.wikidata.org/entity/Q17999020,Bassang,http://www.wikidata.org/entity/Q2249305,wheat flour,http://www.wikidata.org/entity/Q14634,Makassar,wheat flour,,flour
http://www.wikidata.org/entity/Q17999200,Beberuk terong,http://www.wikidata.org/entity/Q7540,eggplant,,,eggplant,,vegetables
http://www.wikidata.org/entity/Q17999200,Beberuk terong,http://www.wikidata.org/entity/Q1323455,Asparagus bean,,,asparagus,asparagus,vegetables
http://www.wikidata.org/entity/Q17999853,Botok Telur Asin,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q17999853,Botok Telur Asin,,,http://www.wikidata.org/entity/Q10613,Demak,,#N/A,#N/A
http://www.wikidata.org/entity/Q1921170,Sajoer,,,,,,#N/A,#N/A
http://www.wikidata.org/entity/Q19646375,Sate Lilit,http://www.wikidata.org/entity/Q787,pig,http://www.wikidata.org/entity/Q4648,Bali,pig,,protein
http://www.wikidata.org/entity/Q19646375,Sate Lilit,http://www.wikidata.org/entity/Q33913,Cymbopogon citratus,http://www.wikidata.org/entity/Q4648,Bali,lemongrass,lemongrass,spice
http://www.wikidata.org/entity/Q19646375,Sate Lilit,http://www.wikidata.org/entity/Q600396,fish,http://www.wikidata.org/entity/Q4648,Bali,fish,,protein
http://www.wikidata.org/entity/Q19724350,binte biluhuta,http://www.wikidata.org/entity/Q11575,Zea mays,http://www.wikidata.org/entity/Q5067,Gorontalo,corn,corn,carb
http://www.wikidata.org/entity/Q19724350,binte biluhuta,http://www.wikidata.org/entity/Q80117,Caridea,http://www.wikidata.org/entity/Q5067,Gorontalo,shrimp,shrimp,protein
http://www.wikidata.org/entity/Q19724350,binte biluhuta,http://www.wikidata.org/entity/Q600396,fish,http://www.wikidata.org/entity/Q5067,Gorontalo,fish,,protein
http://www.wikidata.org/entity/Q19724535,Bulung,http://www.wikidata.org/entity/Q237169,seaweed,,,seaweed,,vegetables
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q7892,drinking water,http://www.wikidata.org/entity/Q3757,Java,drinking water,,water
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3757,Java,salt,#N/A,spice
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q36465,flour,http://www.wikidata.org/entity/Q3757,Java,flour,,flour
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q3757,Java,egg,,protein
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q427457,cooking oil,http://www.wikidata.org/entity/Q3757,Java,cooking oil,,seasoning
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q471914,Pandanus,http://www.wikidata.org/entity/Q3757,Java,pandan,pandan,spice
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3757,Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q3757,Java,palm sugar,,seasoning
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q3757,Java,coconut,,fruits
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q7892,drinking water,http://www.wikidata.org/entity/Q5067,Gorontalo,drinking water,,water
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q5067,Gorontalo,salt,#N/A,spice
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q36465,flour,http://www.wikidata.org/entity/Q5067,Gorontalo,flour,,flour
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q5067,Gorontalo,egg,,protein
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q427457,cooking oil,http://www.wikidata.org/entity/Q5067,Gorontalo,cooking oil,,seasoning
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q471914,Pandanus,http://www.wikidata.org/entity/Q5067,Gorontalo,pandan,pandan,spice
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q5067,Gorontalo,coconut milk,,fruits
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q5067,Gorontalo,palm sugar,,seasoning
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q5067,Gorontalo,coconut,,fruits
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q7892,drinking water,http://www.wikidata.org/entity/Q14595,Bone,drinking water,,water
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q14595,Bone,salt,#N/A,spice
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q36465,flour,http://www.wikidata.org/entity/Q14595,Bone,flour,,flour
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q14595,Bone,egg,,protein
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q427457,cooking oil,http://www.wikidata.org/entity/Q14595,Bone,cooking oil,,seasoning
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q471914,Pandanus,http://www.wikidata.org/entity/Q14595,Bone,pandan,pandan,spice
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q14595,Bone,coconut milk,,fruits
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q14595,Bone,palm sugar,,seasoning
http://www.wikidata.org/entity/Q19725078,dadar gulung,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q14595,Bone,coconut,,fruits
http://www.wikidata.org/entity/Q19725952,getuk pisang,http://www.wikidata.org/entity/Q503,banana,http://www.wikidata.org/entity/Q3586,East Java,banana,,fruits
http://www.wikidata.org/entity/Q19725952,getuk pisang,http://www.wikidata.org/entity/Q503,banana,http://www.wikidata.org/entity/Q11443,Kediri,banana,,fruits
http://www.wikidata.org/entity/Q19726065,memek,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q5757,Simeulue,sugar,,spice
http://www.wikidata.org/entity/Q19726065,memek,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q5757,Simeulue,salt,#N/A,spice
http://www.wikidata.org/entity/Q19726065,memek,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q5757,Simeulue,glutinous rice,,carb
http://www.wikidata.org/entity/Q19726065,memek,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q5757,Simeulue,coconut milk,,fruits
http://www.wikidata.org/entity/Q19726067,Gule petih Jepara,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q19726067,Gule petih Jepara,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q19726349,Horok-Horok,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q19726349,Horok-Horok,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q19727336,Kasuami,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q5075,Southeast Sulawesi,cassava,#N/A,carb
http://www.wikidata.org/entity/Q19727676,Kerupuk Catak,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q19727676,Kerupuk Catak,,,http://www.wikidata.org/entity/Q10613,Demak,,#N/A,#N/A
http://www.wikidata.org/entity/Q19727704,keumamah,http://www.wikidata.org/entity/Q633957,skipjack tuna,http://www.wikidata.org/entity/Q1823,Aceh,skipjack tuna,,protein
http://www.wikidata.org/entity/Q19727704,keumamah,http://www.wikidata.org/entity/Q1411265,Thunnus tonggol,http://www.wikidata.org/entity/Q1823,Aceh,tuna,tuna,protein
http://www.wikidata.org/entity/Q19728050,kue ape,http://www.wikidata.org/entity/Q29476,baking powder,http://www.wikidata.org/entity/Q3630,Jakarta,baking powder,,misc
